path,gardiner_code,source_image,class_idx
Dataset/Manual/Preprocessed/9/090180_Q3.png,Q3,9,91
Dataset/Manual/Preprocessed/23/230124_N29.png,N29,23,71
Dataset/Manual/Preprocessed/23/230215_S29.png,S29,23,97
Dataset/Manual/Preprocessed/5/050100_M17.png,M17,5,54
Dataset/Manual/Preprocessed/3/030435_S29.png,S29,3,97
Dataset/Manual/Preprocessed/23/230129_D52.png,D52,23,12
Dataset/Manual/Preprocessed/7/070318_O31.png,O31,7,81
Dataset/Manual/Preprocessed/20/200079_D36.png,D36,20,8
Dataset/Manual/Preprocessed/5/050044_I10.png,I10,5,48
Dataset/Manual/Preprocessed/3/030356_X1.png,X1,3,123
Dataset/Manual/Preprocessed/9/090324_V31.png,V31,9,113
Dataset/Manual/Preprocessed/5/050320_S29.png,S29,5,97
Dataset/Manual/Preprocessed/3/030221_G1.png,G1,3,31
Dataset/Manual/Preprocessed/20/200312_X1.png,X1,20,123
Dataset/Manual/Preprocessed/9/090248_D35.png,D35,9,7
Dataset/Manual/Preprocessed/9/090122_U15.png,U15,9,105
Dataset/Manual/Preprocessed/21/210066_M195.png,M195,21,56
Dataset/Manual/Preprocessed/41/410263_V13.png,V13,41,109
Dataset/Manual/Preprocessed/9/090093_S29.png,S29,9,97
Dataset/Manual/Preprocessed/3/030406_M17.png,M17,3,54
Dataset/Manual/Preprocessed/23/230085_G25.png,G25,23,35
Dataset/Manual/Preprocessed/7/070006_G5.png,G5,7,45
Dataset/Manual/Preprocessed/21/210046_X1.png,X1,21,123
Dataset/Manual/Preprocessed/7/070368_M17.png,M17,7,54
Dataset/Manual/Preprocessed/5/050042_M17.png,M17,5,54
Dataset/Manual/Preprocessed/7/070190_D21.png,D21,7,5
Dataset/Manual/Preprocessed/7/070166_M17.png,M17,7,54
Dataset/Manual/Preprocessed/3/030174_V31.png,V31,3,113
Dataset/Manual/Preprocessed/23/230401_M17.png,M17,23,54
Dataset/Manual/Preprocessed/7/070275_X1.png,X1,7,123
Dataset/Manual/Preprocessed/3/030262_N35.png,N35,3,74
Dataset/Manual/Preprocessed/21/210171_G17.png,G17,21,33
Dataset/Manual/Preprocessed/9/090334_D21.png,D21,9,5
Dataset/Manual/Preprocessed/5/050316_G43.png,G43,5,44
Dataset/Manual/Preprocessed/23/230001_N35.png,N35,23,74
Dataset/Manual/Preprocessed/7/070021_D46.png,D46,7,11
Dataset/Manual/Preprocessed/21/210128_G43.png,G43,21,44
Dataset/Manual/Preprocessed/23/230253_Q3.png,Q3,23,91
Dataset/Manual/Preprocessed/39/390305_Z11.png,Z11,39,129
Dataset/Manual/Preprocessed/9/090287_G43.png,G43,9,44
Dataset/Manual/Preprocessed/5/050274_D46.png,D46,5,11
Dataset/Manual/Preprocessed/9/090065_V13.png,V13,9,109
Dataset/Manual/Preprocessed/41/410277_M17.png,M17,41,54
Dataset/Manual/Preprocessed/22/220070_E34.png,E34,22,19
Dataset/Manual/Preprocessed/41/410299_F18.png,F18,41,23
Dataset/Manual/Preprocessed/5/050293_I9.png,I9,5,49
Dataset/Manual/Preprocessed/7/070344_M17.png,M17,7,54
Dataset/Manual/Preprocessed/22/220168_E34.png,E34,22,19
Dataset/Manual/Preprocessed/7/070116_G7.png,G7,7,46
Dataset/Manual/Preprocessed/21/210281_I9.png,I9,21,49
Dataset/Manual/Preprocessed/20/200202_E34.png,E34,20,19
Dataset/Manual/Preprocessed/23/230034_G25.png,G25,23,35
Dataset/Manual/Preprocessed/9/090164_G17.png,G17,9,33
Dataset/Manual/Preprocessed/21/210039_S29.png,S29,21,97
Dataset/Manual/Preprocessed/9/090313_D36.png,D36,9,8
Dataset/Manual/Preprocessed/22/220268_D21.png,D21,22,5
Dataset/Manual/Preprocessed/3/030051_E34.png,E34,3,19
Dataset/Manual/Preprocessed/9/090333_V31.png,V31,9,113
Dataset/Manual/Preprocessed/39/390169_R8.png,R8,39,94
Dataset/Manual/Preprocessed/5/050172_X1.png,X1,5,123
Dataset/Manual/Preprocessed/5/050244_D21.png,D21,5,5
Dataset/Manual/Preprocessed/9/090260_X1.png,X1,9,123
Dataset/Manual/Preprocessed/41/410381_I9.png,I9,41,49
Dataset/Manual/Preprocessed/9/090362_G43.png,G43,9,44
Dataset/Manual/Preprocessed/20/200303_N5.png,N5,20,78
Dataset/Manual/Preprocessed/21/210328_W24.png,W24,21,121
Dataset/Manual/Preprocessed/3/030368_X1.png,X1,3,123
Dataset/Manual/Preprocessed/5/050219_G35.png,G35,5,38
Dataset/Manual/Preprocessed/9/090081_X1.png,X1,9,123
Dataset/Manual/Preprocessed/20/200299_G17.png,G17,20,33
Dataset/Manual/Preprocessed/23/230015_S29.png,S29,23,97
Dataset/Manual/Preprocessed/7/070244_I9.png,I9,7,49
Dataset/Manual/Preprocessed/7/070197_T22.png,T22,7,101
Dataset/Manual/Preprocessed/22/220030_W25.png,W25,22,122
Dataset/Manual/Preprocessed/20/200002_V13.png,V13,20,109
Dataset/Manual/Preprocessed/3/030361_Q3.png,Q3,3,91
Dataset/Manual/Preprocessed/5/050150_Q3.png,Q3,5,91
Dataset/Manual/Preprocessed/7/070177_R8.png,R8,7,94
Dataset/Manual/Preprocessed/3/030086_N35.png,N35,3,74
Dataset/Manual/Preprocessed/5/050231_D10.png,D10,5,1
Dataset/Manual/Preprocessed/3/030163_D21.png,D21,3,5
Dataset/Manual/Preprocessed/7/070082_G43.png,G43,7,44
Dataset/Manual/Preprocessed/41/410213_W24.png,W24,41,121
Dataset/Manual/Preprocessed/41/410259_S29.png,S29,41,97
Dataset/Manual/Preprocessed/23/230423_R8.png,R8,23,94
Dataset/Manual/Preprocessed/21/210064_H6.png,H6,21,47
Dataset/Manual/Preprocessed/7/070215_D46.png,D46,7,11
Dataset/Manual/Preprocessed/7/070289_O31.png,O31,7,81
Dataset/Manual/Preprocessed/21/210197_N35.png,N35,21,74
Dataset/Manual/Preprocessed/7/070452_G1.png,G1,7,31
Dataset/Manual/Preprocessed/23/230376_M23.png,M23,23,58
Dataset/Manual/Preprocessed/5/050288_O50.png,O50,5,85
Dataset/Manual/Preprocessed/41/410376_W22.png,W22,41,120
Dataset/Manual/Preprocessed/21/210106_N5.png,N5,21,78
Dataset/Manual/Preprocessed/7/070001_G1.png,G1,7,31
Dataset/Manual/Preprocessed/9/090183_M18.png,M18,9,55
Dataset/Manual/Preprocessed/5/050183_G43.png,G43,5,44
Dataset/Manual/Preprocessed/3/030171_Y2.png,Y2,3,125
Dataset/Manual/Preprocessed/22/220154_M17.png,M17,22,54
Dataset/Manual/Preprocessed/39/390278_M3.png,M3,39,60
Dataset/Manual/Preprocessed/5/050358_Q3.png,Q3,5,91
Dataset/Manual/Preprocessed/9/090250_G17.png,G17,9,33
Dataset/Manual/Preprocessed/20/200262_N35.png,N35,20,74
Dataset/Manual/Preprocessed/7/070273_M17.png,M17,7,54
Dataset/Manual/Preprocessed/7/070169_W24.png,W24,7,121
Dataset/Manual/Preprocessed/20/200001_V13.png,V13,20,109
Dataset/Manual/Preprocessed/23/230123_N35.png,N35,23,74
Dataset/Manual/Preprocessed/20/200138_F40.png,F40,20,29
Dataset/Manual/Preprocessed/41/410165_N37.png,N37,41,76
Dataset/Manual/Preprocessed/9/090182_G5.png,G5,9,45
Dataset/Manual/Preprocessed/5/050062_O34.png,O34,5,82
Dataset/Manual/Preprocessed/9/090290_M17.png,M17,9,54
Dataset/Manual/Preprocessed/20/200243_F18.png,F18,20,23
Dataset/Manual/Preprocessed/39/390344_F13.png,F13,39,21
Dataset/Manual/Preprocessed/5/050232_M17.png,M17,5,54
Dataset/Manual/Preprocessed/5/050169_G17.png,G17,5,33
Dataset/Manual/Preprocessed/7/070027_G43.png,G43,7,44
Dataset/Manual/Preprocessed/7/070214_G43.png,G43,7,44
Dataset/Manual/Preprocessed/23/230005_Z1.png,Z1,23,128
Dataset/Manual/Preprocessed/20/200382_M17.png,M17,20,54
Dataset/Manual/Preprocessed/23/230324_G5.png,G5,23,45
Dataset/Manual/Preprocessed/5/050355_P6.png,P6,5,87
Dataset/Manual/Preprocessed/20/200275_W24.png,W24,20,121
Dataset/Manual/Preprocessed/21/210018_X1.png,X1,21,123
Dataset/Manual/Preprocessed/3/030350_G43.png,G43,3,44
Dataset/Manual/Preprocessed/22/220259_E1.png,E1,22,17
Dataset/Manual/Preprocessed/9/090401_D4.png,D4,9,10
Dataset/Manual/Preprocessed/23/230318_D35.png,D35,23,7
Dataset/Manual/Preprocessed/41/410100_X1.png,X1,41,123
Dataset/Manual/Preprocessed/21/210188_M17.png,M17,21,54
Dataset/Manual/Preprocessed/5/050004_S29.png,S29,5,97
Dataset/Manual/Preprocessed/23/230374_O50.png,O50,23,85
Dataset/Manual/Preprocessed/22/220089_D36.png,D36,22,8
Dataset/Manual/Preprocessed/41/410297_S29.png,S29,41,97
Dataset/Manual/Preprocessed/22/220384_V13.png,V13,22,109
Dataset/Manual/Preprocessed/21/210269_M17.png,M17,21,54
Dataset/Manual/Preprocessed/9/090101_M17.png,M17,9,54
Dataset/Manual/Preprocessed/5/050277_I9.png,I9,5,49
Dataset/Manual/Preprocessed/21/210259_D4.png,D4,21,10
Dataset/Manual/Preprocessed/7/070370_D21.png,D21,7,5
Dataset/Manual/Preprocessed/3/030346_G25.png,G25,3,35
Dataset/Manual/Preprocessed/22/220415_S29.png,S29,22,97
Dataset/Manual/Preprocessed/41/410373_D35.png,D35,41,7
Dataset/Manual/Preprocessed/22/220136_P98.png,P98,22,89
Dataset/Manual/Preprocessed/3/030300_N35.png,N35,3,74
Dataset/Manual/Preprocessed/21/210011_S29.png,S29,21,97
Dataset/Manual/Preprocessed/5/050181_D36.png,D36,5,8
Dataset/Manual/Preprocessed/5/050369_I9.png,I9,5,49
Dataset/Manual/Preprocessed/5/050377_D46.png,D46,5,11
Dataset/Manual/Preprocessed/7/070108_W24.png,W24,7,121
Dataset/Manual/Preprocessed/23/230279_G17.png,G17,23,33
Dataset/Manual/Preprocessed/9/090307_X1.png,X1,9,123
Dataset/Manual/Preprocessed/3/030216_D21.png,D21,3,5
Dataset/Manual/Preprocessed/22/220242_I9.png,I9,22,49
Dataset/Manual/Preprocessed/23/230276_O50.png,O50,23,85
Dataset/Manual/Preprocessed/9/090244_O1.png,O1,9,79
Dataset/Manual/Preprocessed/39/390328_S29.png,S29,39,97
Dataset/Manual/Preprocessed/20/200227_M17.png,M17,20,54
Dataset/Manual/Preprocessed/9/090141_N35.png,N35,9,74
Dataset/Manual/Preprocessed/3/030449_M17.png,M17,3,54
Dataset/Manual/Preprocessed/3/030075_R8.png,R8,3,94
Dataset/Manual/Preprocessed/21/210156_M44.png,M44,21,64
Dataset/Manual/Preprocessed/9/090335_N35.png,N35,9,74
Dataset/Manual/Preprocessed/7/070234_X1.png,X1,7,123
Dataset/Manual/Preprocessed/9/090332_N35.png,N35,9,74
Dataset/Manual/Preprocessed/20/200298_D21.png,D21,20,5
Dataset/Manual/Preprocessed/23/230222_N35.png,N35,23,74
Dataset/Manual/Preprocessed/41/410280_N35.png,N35,41,74
Dataset/Manual/Preprocessed/3/030319_N35.png,N35,3,74
Dataset/Manual/Preprocessed/3/030382_N29.png,N29,3,71
Dataset/Manual/Preprocessed/21/210199_S29.png,S29,21,97
Dataset/Manual/Preprocessed/21/210247_M17.png,M17,21,54
Dataset/Manual/Preprocessed/9/090053_U1.png,U1,9,104
Dataset/Manual/Preprocessed/9/090203_M17.png,M17,9,54
Dataset/Manual/Preprocessed/39/390265_V4.png,V4,39,114
Dataset/Manual/Preprocessed/39/390161_M23.png,M23,39,58
Dataset/Manual/Preprocessed/7/070345_M17.png,M17,7,54
Dataset/Manual/Preprocessed/21/210224_S34.png,S34,21,98
Dataset/Manual/Preprocessed/3/030209_I10.png,I10,3,48
Dataset/Manual/Preprocessed/41/410296_G17.png,G17,41,33
Dataset/Manual/Preprocessed/22/220041_N35.png,N35,22,74
Dataset/Manual/Preprocessed/5/050163_S29.png,S29,5,97
Dataset/Manual/Preprocessed/41/410049_N36.png,N36,41,75
Dataset/Manual/Preprocessed/41/410115_E34.png,E34,41,19
Dataset/Manual/Preprocessed/3/030148_G39.png,G39,3,41
Dataset/Manual/Preprocessed/7/070004_G1.png,G1,7,31
Dataset/Manual/Preprocessed/3/030141_N35.png,N35,3,74
Dataset/Manual/Preprocessed/9/090074_D4.png,D4,9,10
Dataset/Manual/Preprocessed/9/090133_S29.png,S29,9,97
Dataset/Manual/Preprocessed/39/390197_S29.png,S29,39,97
Dataset/Manual/Preprocessed/23/230000_N35.png,N35,23,74
Dataset/Manual/Preprocessed/7/070184_R8.png,R8,7,94
Dataset/Manual/Preprocessed/23/230259_D21.png,D21,23,5
Dataset/Manual/Preprocessed/20/200098_M17.png,M17,20,54
Dataset/Manual/Preprocessed/9/090242_M17.png,M17,9,54
Dataset/Manual/Preprocessed/20/200256_I9.png,I9,20,49
Dataset/Manual/Preprocessed/41/410103_Z1.png,Z1,41,128
Dataset/Manual/Preprocessed/39/390258_N35.png,N35,39,74
Dataset/Manual/Preprocessed/3/030204_N35.png,N35,3,74
Dataset/Manual/Preprocessed/21/210105_G4.png,G4,21,42
Dataset/Manual/Preprocessed/41/410058_I9.png,I9,41,49
Dataset/Manual/Preprocessed/20/200176_N35.png,N35,20,74
Dataset/Manual/Preprocessed/39/390087_N35.png,N35,39,74
Dataset/Manual/Preprocessed/22/220412_E34.png,E34,22,19
Dataset/Manual/Preprocessed/9/090050_M17.png,M17,9,54
Dataset/Manual/Preprocessed/3/030254_N18.png,N18,3,69
Dataset/Manual/Preprocessed/22/220078_M17.png,M17,22,54
Dataset/Manual/Preprocessed/23/230315_G17.png,G17,23,33
Dataset/Manual/Preprocessed/7/070375_F31.png,F31,7,25
Dataset/Manual/Preprocessed/22/220237_N35.png,N35,22,74
Dataset/Manual/Preprocessed/3/030064_D21.png,D21,3,5
Dataset/Manual/Preprocessed/7/070216_X1.png,X1,7,123
Dataset/Manual/Preprocessed/9/090337_Q3.png,Q3,9,91
Dataset/Manual/Preprocessed/41/410041_M17.png,M17,41,54
Dataset/Manual/Preprocessed/7/070383_X1.png,X1,7,123
Dataset/Manual/Preprocessed/41/410355_G17.png,G17,41,33
Dataset/Manual/Preprocessed/21/210253_M17.png,M17,21,54
Dataset/Manual/Preprocessed/7/070003_M17.png,M17,7,54
Dataset/Manual/Preprocessed/9/090036_G1.png,G1,9,31
Dataset/Manual/Preprocessed/41/410095_V31.png,V31,41,113
Dataset/Manual/Preprocessed/9/090388_M17.png,M17,9,54
Dataset/Manual/Preprocessed/20/200020_G43.png,G43,20,44
Dataset/Manual/Preprocessed/21/210211_V28.png,V28,21,111
Dataset/Manual/Preprocessed/3/030307_G39.png,G39,3,41
Dataset/Manual/Preprocessed/3/030018_M17.png,M17,3,54
Dataset/Manual/Preprocessed/7/070288_I9.png,I9,7,49
Dataset/Manual/Preprocessed/39/390172_N14.png,N14,39,67
Dataset/Manual/Preprocessed/21/210263_N17.png,N17,21,68
Dataset/Manual/Preprocessed/41/410219_M23.png,M23,41,58
Dataset/Manual/Preprocessed/3/030462_M17.png,M17,3,54
Dataset/Manual/Preprocessed/39/390204_S29.png,S29,39,97
Dataset/Manual/Preprocessed/3/030128_D58.png,D58,3,15
Dataset/Manual/Preprocessed/41/410141_N35.png,N35,41,74
Dataset/Manual/Preprocessed/7/070398_X1.png,X1,7,123
Dataset/Manual/Preprocessed/7/070360_X1.png,X1,7,123
Dataset/Manual/Preprocessed/9/090063_N35.png,N35,9,74
Dataset/Manual/Preprocessed/3/030456_D58.png,D58,3,15
Dataset/Manual/Preprocessed/5/050208_G36.png,G36,5,39
Dataset/Manual/Preprocessed/3/030357_Q3.png,Q3,3,91
Dataset/Manual/Preprocessed/9/090215_M17.png,M17,9,54
Dataset/Manual/Preprocessed/41/410343_V31.png,V31,41,113
Dataset/Manual/Preprocessed/3/030275_N37.png,N37,3,76
Dataset/Manual/Preprocessed/39/390183_X8.png,X8,39,124
Dataset/Manual/Preprocessed/5/050118_O1.png,O1,5,79
Dataset/Manual/Preprocessed/21/210062_R8.png,R8,21,94
Dataset/Manual/Preprocessed/20/200224_X1.png,X1,20,123
Dataset/Manual/Preprocessed/3/030046_G39.png,G39,3,41
Dataset/Manual/Preprocessed/21/210020_G43.png,G43,21,44
Dataset/Manual/Preprocessed/9/090136_D46.png,D46,9,11
Dataset/Manual/Preprocessed/9/090331_D46.png,D46,9,11
Dataset/Manual/Preprocessed/22/220028_S29.png,S29,22,97
Dataset/Manual/Preprocessed/23/230346_G43.png,G43,23,44
Dataset/Manual/Preprocessed/9/090055_G35.png,G35,9,38
Dataset/Manual/Preprocessed/5/050212_N37.png,N37,5,76
Dataset/Manual/Preprocessed/39/390246_N35.png,N35,39,74
Dataset/Manual/Preprocessed/23/230027_D156.png,D156,23,2
Dataset/Manual/Preprocessed/22/220127_O50.png,O50,22,85
Dataset/Manual/Preprocessed/20/200373_D21.png,D21,20,5
Dataset/Manual/Preprocessed/7/070074_N35.png,N35,7,74
Dataset/Manual/Preprocessed/9/090125_G36.png,G36,9,39
Dataset/Manual/Preprocessed/5/050362_E34.png,E34,5,19
Dataset/Manual/Preprocessed/5/050261_I9.png,I9,5,49
Dataset/Manual/Preprocessed/20/200372_O50.png,O50,20,85
Dataset/Manual/Preprocessed/41/410208_M17.png,M17,41,54
Dataset/Manual/Preprocessed/41/410047_U7.png,U7,41,108
Dataset/Manual/Preprocessed/20/200236_G4.png,G4,20,42
Dataset/Manual/Preprocessed/5/050390_X1.png,X1,5,123
Dataset/Manual/Preprocessed/39/390049_V31.png,V31,39,113
Dataset/Manual/Preprocessed/22/220024_N35.png,N35,22,74
Dataset/Manual/Preprocessed/39/390300_D21.png,D21,39,5
Dataset/Manual/Preprocessed/3/030444_V13.png,V13,3,109
Dataset/Manual/Preprocessed/5/050403_M17.png,M17,5,54
Dataset/Manual/Preprocessed/5/050371_M17.png,M17,5,54
Dataset/Manual/Preprocessed/3/030202_S29.png,S29,3,97
Dataset/Manual/Preprocessed/23/230402_D4.png,D4,23,10
Dataset/Manual/Preprocessed/3/030437_V4.png,V4,3,114
Dataset/Manual/Preprocessed/9/090119_I9.png,I9,9,49
Dataset/Manual/Preprocessed/5/050426_I9.png,I9,5,49
Dataset/Manual/Preprocessed/3/030161_R8.png,R8,3,94
Dataset/Manual/Preprocessed/20/200215_G43.png,G43,20,44
Dataset/Manual/Preprocessed/7/070188_F35.png,F35,7,27
Dataset/Manual/Preprocessed/22/220434_M17.png,M17,22,54
Dataset/Manual/Preprocessed/22/220006_D36.png,D36,22,8
Dataset/Manual/Preprocessed/3/030001_D58.png,D58,3,15
Dataset/Manual/Preprocessed/7/070150_S29.png,S29,7,97
Dataset/Manual/Preprocessed/5/050110_G7.png,G7,5,46
Dataset/Manual/Preprocessed/39/390275_N35.png,N35,39,74
Dataset/Manual/Preprocessed/20/200257_D21.png,D21,20,5
Dataset/Manual/Preprocessed/23/230392_V28.png,V28,23,111
Dataset/Manual/Preprocessed/41/410270_G43.png,G43,41,44
Dataset/Manual/Preprocessed/23/230284_E34.png,E34,23,19
Dataset/Manual/Preprocessed/20/200010_V13.png,V13,20,109
Dataset/Manual/Preprocessed/23/230363_E34.png,E34,23,19
Dataset/Manual/Preprocessed/5/050087_W11.png,W11,5,117
Dataset/Manual/Preprocessed/21/210029_G43.png,G43,21,44
Dataset/Manual/Preprocessed/41/410127_R8.png,R8,41,94
Dataset/Manual/Preprocessed/5/050190_I9.png,I9,5,49
Dataset/Manual/Preprocessed/22/220088_M17.png,M17,22,54
Dataset/Manual/Preprocessed/9/090289_N35.png,N35,9,74
Dataset/Manual/Preprocessed/7/070320_U15.png,U15,7,105
Dataset/Manual/Preprocessed/5/050167_M12.png,M12,5,52
Dataset/Manual/Preprocessed/5/050037_G43.png,G43,5,44
Dataset/Manual/Preprocessed/7/070416_X1.png,X1,7,123
Dataset/Manual/Preprocessed/5/050059_Q1.png,Q1,5,90
Dataset/Manual/Preprocessed/7/070293_V31.png,V31,7,113
Dataset/Manual/Preprocessed/20/200228_Z1.png,Z1,20,128
Dataset/Manual/Preprocessed/20/200250_I9.png,I9,20,49
Dataset/Manual/Preprocessed/22/220339_G17.png,G17,22,33
Dataset/Manual/Preprocessed/22/220227_S29.png,S29,22,97
Dataset/Manual/Preprocessed/5/050313_R8.png,R8,5,94
Dataset/Manual/Preprocessed/22/220214_M17.png,M17,22,54
Dataset/Manual/Preprocessed/22/220382_G43.png,G43,22,44
Dataset/Manual/Preprocessed/22/220155_D36.png,D36,22,8
Dataset/Manual/Preprocessed/5/050184_D35.png,D35,5,7
Dataset/Manual/Preprocessed/3/030302_S29.png,S29,3,97
Dataset/Manual/Preprocessed/20/200278_D21.png,D21,20,5
Dataset/Manual/Preprocessed/20/200054_M17.png,M17,20,54
Dataset/Manual/Preprocessed/3/030308_O34.png,O34,3,82
Dataset/Manual/Preprocessed/3/030149_G39.png,G39,3,41
Dataset/Manual/Preprocessed/3/030105_S29.png,S29,3,97
Dataset/Manual/Preprocessed/21/210355_M17.png,M17,21,54
Dataset/Manual/Preprocessed/5/050038_D36.png,D36,5,8
Dataset/Manual/Preprocessed/41/410262_V31.png,V31,41,113
Dataset/Manual/Preprocessed/20/200192_F34.png,F34,20,26
Dataset/Manual/Preprocessed/9/090411_O4.png,O4,9,83
Dataset/Manual/Preprocessed/39/390047_E9.png,E9,39,20
Dataset/Manual/Preprocessed/20/200277_W24.png,W24,20,121
Dataset/Manual/Preprocessed/7/070406_D2.png,D2,7,4
Dataset/Manual/Preprocessed/22/220314_D21.png,D21,22,5
Dataset/Manual/Preprocessed/22/220398_G43.png,G43,22,44
Dataset/Manual/Preprocessed/22/220213_M18.png,M18,22,55
Dataset/Manual/Preprocessed/39/390314_N30.png,N30,39,72
Dataset/Manual/Preprocessed/7/070000_M17.png,M17,7,54
Dataset/Manual/Preprocessed/5/050448_D21.png,D21,5,5
Dataset/Manual/Preprocessed/23/230275_D21.png,D21,23,5
Dataset/Manual/Preprocessed/23/230052_V28.png,V28,23,111
Dataset/Manual/Preprocessed/3/030214_G17.png,G17,3,33
Dataset/Manual/Preprocessed/22/220383_S29.png,S29,22,97
Dataset/Manual/Preprocessed/39/390356_V31.png,V31,39,113
Dataset/Manual/Preprocessed/20/200194_V13.png,V13,20,109
Dataset/Manual/Preprocessed/22/220234_M17.png,M17,22,54
Dataset/Manual/Preprocessed/7/070138_W24.png,W24,7,121
Dataset/Manual/Preprocessed/3/030259_G43.png,G43,3,44
Dataset/Manual/Preprocessed/23/230138_N35.png,N35,23,74
Dataset/Manual/Preprocessed/5/050387_G5.png,G5,5,45
Dataset/Manual/Preprocessed/5/050047_S24.png,S24,5,95
Dataset/Manual/Preprocessed/22/220243_D21.png,D21,22,5
Dataset/Manual/Preprocessed/5/050354_X1.png,X1,5,123
Dataset/Manual/Preprocessed/22/220086_N1.png,N1,22,66
Dataset/Manual/Preprocessed/7/070218_D36.png,D36,7,8
Dataset/Manual/Preprocessed/7/070050_G17.png,G17,7,33
Dataset/Manual/Preprocessed/7/070066_X1.png,X1,7,123
Dataset/Manual/Preprocessed/20/200269_N35.png,N35,20,74
Dataset/Manual/Preprocessed/41/410099_G43.png,G43,41,44
Dataset/Manual/Preprocessed/39/390188_G17.png,G17,39,33
Dataset/Manual/Preprocessed/7/070262_T22.png,T22,7,101
Dataset/Manual/Preprocessed/9/090336_V31.png,V31,9,113
Dataset/Manual/Preprocessed/3/030136_G39.png,G39,3,41
Dataset/Manual/Preprocessed/9/090353_Q3.png,Q3,9,91
Dataset/Manual/Preprocessed/39/390327_M17.png,M17,39,54
Dataset/Manual/Preprocessed/7/070356_S29.png,S29,7,97
Dataset/Manual/Preprocessed/9/090363_G17.png,G17,9,33
Dataset/Manual/Preprocessed/7/070412_E23.png,E23,7,18
Dataset/Manual/Preprocessed/7/070078_M17.png,M17,7,54
Dataset/Manual/Preprocessed/22/220137_M17.png,M17,22,54
Dataset/Manual/Preprocessed/5/050144_N37.png,N37,5,76
Dataset/Manual/Preprocessed/7/070034_N35.png,N35,7,74
Dataset/Manual/Preprocessed/7/070044_G43.png,G43,7,44
Dataset/Manual/Preprocessed/3/030301_M17.png,M17,3,54
Dataset/Manual/Preprocessed/9/090016_X1.png,X1,9,123
Dataset/Manual/Preprocessed/7/070236_E34.png,E34,7,19
Dataset/Manual/Preprocessed/22/220101_D46.png,D46,22,11
Dataset/Manual/Preprocessed/3/030059_O50.png,O50,3,85
Dataset/Manual/Preprocessed/23/230270_G43.png,G43,23,44
Dataset/Manual/Preprocessed/9/090309_G17.png,G17,9,33
Dataset/Manual/Preprocessed/41/410026_N35.png,N35,41,74
Dataset/Manual/Preprocessed/41/410338_U15.png,U15,41,105
Dataset/Manual/Preprocessed/20/200294_N35.png,N35,20,74
Dataset/Manual/Preprocessed/7/070107_O28.png,O28,7,80
Dataset/Manual/Preprocessed/22/220230_D35.png,D35,22,7
Dataset/Manual/Preprocessed/21/210203_I10.png,I10,21,48
Dataset/Manual/Preprocessed/9/090358_S29.png,S29,9,97
Dataset/Manual/Preprocessed/9/090267_N35.png,N35,9,74
Dataset/Manual/Preprocessed/9/090255_M17.png,M17,9,54
Dataset/Manual/Preprocessed/23/230109_D28.png,D28,23,6
Dataset/Manual/Preprocessed/7/070415_N5.png,N5,7,78
Dataset/Manual/Preprocessed/9/090294_V24.png,V24,9,110
Dataset/Manual/Preprocessed/3/030062_S29.png,S29,3,97
Dataset/Manual/Preprocessed/41/410069_N35.png,N35,41,74
Dataset/Manual/Preprocessed/20/200280_I9.png,I9,20,49
Dataset/Manual/Preprocessed/23/230007_Z1.png,Z1,23,128
Dataset/Manual/Preprocessed/20/200003_G43.png,G43,20,44
Dataset/Manual/Preprocessed/41/410122_V28.png,V28,41,111
Dataset/Manual/Preprocessed/23/230057_S34.png,S34,23,98
Dataset/Manual/Preprocessed/21/210272_E34.png,E34,21,19
Dataset/Manual/Preprocessed/7/070276_G17.png,G17,7,33
Dataset/Manual/Preprocessed/5/050249_N35.png,N35,5,74
Dataset/Manual/Preprocessed/39/390042_N35.png,N35,39,74
Dataset/Manual/Preprocessed/9/090135_I10.png,I10,9,48
Dataset/Manual/Preprocessed/21/210309_I9.png,I9,21,49
Dataset/Manual/Preprocessed/41/410006_Z1.png,Z1,41,128
Dataset/Manual/Preprocessed/3/030443_S29.png,S29,3,97
Dataset/Manual/Preprocessed/7/070220_I9.png,I9,7,49
Dataset/Manual/Preprocessed/20/200279_X8.png,X8,20,124
Dataset/Manual/Preprocessed/41/410231_M17.png,M17,41,54
Dataset/Manual/Preprocessed/41/410264_G43.png,G43,41,44
Dataset/Manual/Preprocessed/20/200120_N35.png,N35,20,74
Dataset/Manual/Preprocessed/22/220240_I10.png,I10,22,48
Dataset/Manual/Preprocessed/21/210063_G43.png,G43,21,44
Dataset/Manual/Preprocessed/7/070098_U33.png,U33,7,107
Dataset/Manual/Preprocessed/5/050333_D2.png,D2,5,4
Dataset/Manual/Preprocessed/21/210096_M17.png,M17,21,54
Dataset/Manual/Preprocessed/3/030061_D21.png,D21,3,5
Dataset/Manual/Preprocessed/21/210148_X1.png,X1,21,123
Dataset/Manual/Preprocessed/20/200249_X1.png,X1,20,123
Dataset/Manual/Preprocessed/21/210053_G17.png,G17,21,33
Dataset/Manual/Preprocessed/39/390143_O50.png,O50,39,85
Dataset/Manual/Preprocessed/5/050421_S29.png,S29,5,97
Dataset/Manual/Preprocessed/22/220034_N35.png,N35,22,74
Dataset/Manual/Preprocessed/22/220134_X1.png,X1,22,123
Dataset/Manual/Preprocessed/20/200006_X1.png,X1,20,123
Dataset/Manual/Preprocessed/23/230309_M23.png,M23,23,58
